palabra,freq,diario,por_noticia
marzo,279,lanacion,0.59935
Marzo,199,lanacion,0.57962
pronóstico,228,lanacion,0.44186
clima,226,lanacion,0.43798
Boca,28,infobae,0.31461
COVID,7,infobae,0.30435
coronavirus,71,lanacion,0.24393
alquiler,8,lanacion,0.23529
gobierno,39,infobae,0.23416
Argentina,12,infobae,0.22552
partido,62,lanacion,0.20328
vacunación,9,infobae,0.20281
Alberto Fernández,34,infobae,0.19653
libro,10,lanacion,0.19299
River,15,infobae,0.16854
mujer,16,infobae,0.16239
jornada,49,lanacion,0.16066
ciudad,81,lanacion,0.15698
propiedad,5,lanacion,0.14706
belleza,7,infobae,0.14583
historia,17,infobae,0.13149
hijo,26,lanacion,0.13099
Formosa,8,diariodeleuco,0.12698
Piazzolla,6,infobae,0.125
Alberto Fernández,23,lanacion,0.12105
Horóscopo,58,lanacion,0.1124
Macri,7,diariodeleuco,0.11111
gobierno,20,lanacion,0.10819
policía,6,lanacion,0.10345
hijo,16,infobae,0.10191
lunes,52,lanacion,0.10078
miércoles,52,lanacion,0.10078
vacuna,23,lanacion,0.0997
jueves,51,lanacion,0.09884
martes,51,lanacion,0.09884
prueba,5,lanacion,0.09615
carta,7,lanacion,0.09459
lector,7,lanacion,0.09459
víctima,5,lanacion,0.08621
sábado,40,lanacion,0.07752
cámara,4,lanacion,0.07692
muerte,8,lanacion,0.07672
precio,13,lanacion,0.07602
local,23,lanacion,0.07541
Boca,22,lanacion,0.07213
dólar,11,infobae,0.07097
dólar,12,lanacion,0.07018
coronavirus,29,eldestape,0.06971
Matanza,4,lanacion,0.06897
femicidio,4,lanacion,0.06897
juicio,4,lanacion,0.06897
mujer,4,lanacion,0.06897
robo,4,lanacion,0.06897
Formosa,13,lanacion,0.06842
futbol,6,infobae,0.06742
precio,10,infobae,0.06452
vacuna,4,diariodeleuco,0.06349
Bullrich,4,diariodeleuco,0.06349
libro,4,diariodeleuco,0.06349
hombre,9,infobae,0.06294
España,19,lanacion,0.06265
Hipódromo,489,popular,0.06164
coronavirus,80,clarin,0.05979
River,18,lanacion,0.05902
resultado,30,lanacion,0.05814
Ganancias,9,infobae,0.05806
usd,9,infobae,0.05806
Formosa,10,infobae,0.0578
vacuna,24,eldestape,0.05769
frente,4,infobae,0.05634
Racing,5,infobae,0.05618
Superclásico,5,infobae,0.05618
Tevez,5,infobae,0.05618
formación,5,infobae,0.05618
jugador,5,infobae,0.05618
Francia,17,lanacion,0.05609
incendio,8,infobae,0.05594
Buenos Aires,9,infobae,0.05471
Beatriz Sarlo,10,lanacion,0.05263
FMI,8,infobae,0.05161
coronavirus,38,telam,0.05121
Italia,15,lanacion,0.04957
horario,15,lanacion,0.04918
crimen,7,infobae,0.04895
viernes,25,lanacion,0.04845
vacunación,20,eldestape,0.04808
domingo,24,lanacion,0.04651
Gildo Insfrán,8,infobae,0.04624
vacuna,34,telam,0.04582
bono,7,infobae,0.04516
cambio,7,infobae,0.04516
inflación,7,infobae,0.04516
mercado,7,infobae,0.04516
MasterChef Celebrity,15,lanacion,0.04505
Vélez,4,infobae,0.04494
final,4,infobae,0.04494
goleada,4,infobae,0.04494
mensaje,7,infobae,0.04459
Quiniela,23,lanacion,0.04457
Macri,18,eldestape,0.04327
Brasil,13,lanacion,0.04319
formación,13,lanacion,0.04262
Lorenzo,338,popular,0.04261
presidente,8,lanacion,0.04211
Chubut,6,infobae,0.04196
prisión,6,infobae,0.04196
Argentina,7,lanacion,0.04094
Argentina,17,eldestape,0.04087
Cambio,7,infobae,0.04046
Justicia,7,infobae,0.04046
Alberto Fernández,35,ambito,0.04028
serie,12,lanacion,0.03934
Wall Street,6,infobae,0.03871
economía,6,infobae,0.03871
dólar,33,ambito,0.03797
Liga,297,popular,0.03744
Axel Kicillof,7,lanacion,0.03684
Chubut,7,lanacion,0.03684
Bolivia,11,lanacion,0.03654
Uruguay,11,lanacion,0.03654
elección,15,eldestape,0.03606
final,284,popular,0.0358
marzo,31,ambito,0.03567
recomendados,281,popular,0.03542
peso,6,lanacion,0.03509
abuso,5,infobae,0.03497
mes,5,infobae,0.03497
ministro,6,infobae,0.03468
coronavirus,34,todonoticias,0.03452
programa,273,popular,0.03441
domingo,271,popular,0.03416
resultado,268,popular,0.03378
vacuna,45,clarin,0.03363
gobierno,33,todonoticias,0.0335
Liga,10,lanacion,0.03279
candidato,256,popular,0.03227
Banco,5,infobae,0.03226
Bitcoin,5,infobae,0.03226
deuda,5,infobae,0.03226
pandemia,5,infobae,0.03226
Diario,254,popular,0.03202
Números,254,popular,0.03202
partido,253,popular,0.03189
Alberto Cormillot,5,infobae,0.03185
Masterchef Celebrity,5,infobae,0.03185
celebrities,5,infobae,0.03185
click,5,infobae,0.03185
show,5,infobae,0.03185
Marcela Losardo,6,lanacion,0.03158
provincia,6,lanacion,0.03158
Alberto Fernández,24,perfil,0.03145
vacuna,24,perfil,0.03145
vacunación,23,telam,0.031
Rusia,9,lanacion,0.0299
Barcelona,9,lanacion,0.02951
Copa,9,lanacion,0.02951
superclásico,9,lanacion,0.02951
Alberto Fernández,29,todonoticias,0.02944
AUE,5,lanacion,0.02924
Anses,5,lanacion,0.02924
Dólar,5,lanacion,0.02924
jubilación,5,lanacion,0.02924
pensión,5,lanacion,0.02924
política,5,lanacion,0.02924
vacuna,5,infobae,0.0289
gobierno,12,eldestape,0.02885
muerte,12,eldestape,0.02885
Ciudad,12,eldestape,0.02885
niño,4,infobae,0.02797
Racing,217,popular,0.02735
horóscopo,14,lanacion,0.02713
Plata,211,popular,0.0266
Estados,8,lanacion,0.02658
Reino,8,lanacion,0.02658
entrevista,8,lanacion,0.02658
pandemia,8,lanacion,0.02658
marzo,11,eldestape,0.02644
Boca,11,eldestape,0.02644
hijo,26,todonoticias,0.0264
Consejo,5,lanacion,0.02632
Justicia,5,lanacion,0.02632
Mauricio Macri,5,lanacion,0.02632
agenda,5,lanacion,0.02632
oposición,5,lanacion,0.02632
TV,8,lanacion,0.02623
Huracán,206,popular,0.02597
AFIP,4,infobae,0.02581
Guzmán,4,infobae,0.02581
empleo,4,infobae,0.02581
febrero,4,infobae,0.02581
riesgo,4,infobae,0.02581
Copa,204,popular,0.02572
mujer,19,telam,0.02561
amor,4,infobae,0.02548
lucha,4,infobae,0.02548
regreso,4,infobae,0.02548
Vélez,202,popular,0.02546
gobierno,34,clarin,0.02541
mujer,34,clarin,0.02541
gobierno,22,ambito,0.02532
Barcelona,197,popular,0.02483
padre,10,lanacion,0.02471
vacuna,18,paginadoce,0.02449
vacuna,24,todonoticias,0.02437
presidente,18,telam,0.02426
Ganancias,10,eldestape,0.02404
Alberto,10,eldestape,0.02404
Alberto Fernández,10,eldestape,0.02404
regreso,8,lanacion,0.02402
cuota,4,lanacion,0.02339
mercado,4,lanacion,0.02339
Alemania,7,lanacion,0.02326
Colombia,7,lanacion,0.02326
India,7,lanacion,0.02326
Turquía,7,lanacion,0.02326
Argentina,31,clarin,0.02317
Axel Kicillof,4,infobae,0.02312
Losardo,4,infobae,0.02312
Ministerio,4,infobae,0.02312
Sergio Massa,4,infobae,0.02312
acto,4,infobae,0.02312
coronavirus,4,infobae,0.02312
salida,4,infobae,0.02312
Bundesliga,7,lanacion,0.02295
Madrid,7,lanacion,0.02295
gobierno,17,telam,0.02291
Alberto Fernández,30,clarin,0.02242
duda,177,popular,0.02231
Argentina,17,perfil,0.02228
inflación,17,perfil,0.02228
River,176,popular,0.02219
Platense,175,popular,0.02206
vacuna,19,ambito,0.02186
Ciudad,19,ambito,0.02186
Palermo,173,popular,0.02181
Argentina,16,paginadoce,0.02177
campaña,9,eldestape,0.02163
mujer,9,eldestape,0.02163
provincia,9,eldestape,0.02163
Piazzolla,16,telam,0.02156
mujer,21,todonoticias,0.02132
Formosa,21,todonoticias,0.02132
Colón,169,popular,0.0213
Fernández,4,lanacion,0.02105
Magistratura,4,lanacion,0.02105
reemplazo,4,lanacion,0.02105
Formosa,16,perfil,0.02097
género,16,perfil,0.02097
hijo,16,perfil,0.02097
Isidro,165,popular,0.0208
comunicación,165,popular,0.0208
Macri,18,ambito,0.02071
coronavirus,15,paginadoce,0.02041
marzo,20,todonoticias,0.0203
Francisco,15,telam,0.02022
dólar,27,clarin,0.02018
papa,6,lanacion,0.01993
Ligue,6,lanacion,0.01967
premier,6,lanacion,0.01967
visitante,6,lanacion,0.01967
EEUU,17,ambito,0.01956
Arsenal,155,popular,0.01954
minuto,154,popular,0.01941
FMI,8,eldestape,0.01923
incendio,8,eldestape,0.01923
género,8,eldestape,0.01923
Lula,8,eldestape,0.01923
gobierno,14,paginadoce,0.01905
presidente,149,popular,0.01878
marzo,25,clarin,0.01868
foto,147,popular,0.01853
Covid,16,ambito,0.01841
Argentinos Juniors,143,popular,0.01803
Alberto Cormillot,6,lanacion,0.01802
marzo,13,paginadoce,0.01769
Newells,140,popular,0.01765
Lula,13,telam,0.01752
video,9,lanacion,0.01744
muerte,17,todonoticias,0.01726
historia,23,clarin,0.01719
coronavirus,13,perfil,0.01704
Boca,13,perfil,0.01704
empate,134,popular,0.01689
superclásico,134,popular,0.01689
dólar,7,eldestape,0.01683
proyecto,7,eldestape,0.01683
juez,7,eldestape,0.01683
Brasil,7,eldestape,0.01683
Kicillof,7,eldestape,0.01683
Larreta,7,eldestape,0.01683
ganancia,7,eldestape,0.01683
Córdoba,133,popular,0.01677
Sarmiento,133,popular,0.01677
Paraguay,5,lanacion,0.01661
video,22,clarin,0.01644
fecha,130,popular,0.01639
Champions League,5,lanacion,0.01639
NBA,5,lanacion,0.01639
jugador,5,lanacion,0.01639
incendio,12,paginadoce,0.01633
Frank Kudelka,129,popular,0.01626
Brasil,16,todonoticias,0.01624
violencia,12,telam,0.01617
China,12,telam,0.01617
Buenos Aires,12,telam,0.01617
deuda,14,ambito,0.01611
riesgo,14,ambito,0.01611
incendio,14,ambito,0.01611
posición,126,popular,0.01588
Aldosivi,126,popular,0.01588
semana,125,popular,0.01576
mujer,12,perfil,0.01573
triunfo,124,popular,0.01563
Tucumán,124,popular,0.01563
Plata,8,lanacion,0.0155
Boca,15,todonoticias,0.01523
incendio,15,todonoticias,0.01523
estudiante,120,popular,0.01513
cine,5,lanacion,0.01502
historia,5,lanacion,0.01502
Ástor Piazzolla,5,lanacion,0.01502
SP Merval,13,ambito,0.01496
Argentina,13,ambito,0.01496
horario,20,clarin,0.01495
Messi,118,popular,0.01487
nota,118,popular,0.01487
Tevez,118,popular,0.01487
papa,11,telam,0.01482
género,11,telam,0.01482
mujer,117,popular,0.01475
boxeo,117,popular,0.01475
Lanús,116,popular,0.01462
Día,6,eldestape,0.01442
Maradona,6,eldestape,0.01442
violencia,6,eldestape,0.01442
marzo,11,perfil,0.01442
vacunación,11,perfil,0.01442
River,11,perfil,0.01442
vacunación,14,todonoticias,0.01421
Harry,14,todonoticias,0.01421
dólar,14,todonoticias,0.01421
mensaje,14,todonoticias,0.01421
Gildo Insfrán,14,todonoticias,0.01421
formación,19,clarin,0.0142
defensa,112,popular,0.01412
Unión,112,popular,0.01412
mujer,12,ambito,0.01381
ganancia,12,ambito,0.01381
música,109,popular,0.01374
Brasil,10,paginadoce,0.01361
Alberto Fernández,10,paginadoce,0.01361
Ciudad,10,telam,0.01348
causa,10,telam,0.01348
campaña,10,telam,0.01348
juicio,10,telam,0.01348
trabajador,10,telam,0.01348
hombre,10,telam,0.01348
pandemia,10,telam,0.01348
víctima,10,telam,0.01348
marzo,10,telam,0.01348
Marcelo Gallardo,106,popular,0.01336
sábado,106,popular,0.01336
crisis,4,lanacion,0.01329
niño,4,lanacion,0.01329
vacunación,4,lanacion,0.01329
auto,13,todonoticias,0.0132
red,13,todonoticias,0.0132
padre,13,todonoticias,0.0132
Meghan Markle,13,todonoticias,0.0132
video,10,perfil,0.01311
Barcelona,10,perfil,0.01311
FMI,10,perfil,0.01311
presidente,10,perfil,0.01311
Lionel Messi,4,lanacion,0.01311
Marsella,4,lanacion,0.01311
Messi,4,lanacion,0.01311
Star Game,4,lanacion,0.01311
futbol,4,lanacion,0.01311
fórmula,4,lanacion,0.01311
gol,4,lanacion,0.01311
liga,4,lanacion,0.01311
récord,4,lanacion,0.01311
temporada,4,lanacion,0.01311
Día,103,popular,0.01298
huracán,102,popular,0.01286
pandemia,17,clarin,0.01271
Liga,17,clarin,0.01271
Chubut,11,ambito,0.01266
mes,11,ambito,0.01266
Chile,98,popular,0.01235
8M,9,paginadoce,0.01224
mujer,9,paginadoce,0.01224
juicio,9,paginadoce,0.01224
Argentina,12,todonoticias,0.01218
clave,12,todonoticias,0.01218
Argentina,9,telam,0.01213
muerte,9,telam,0.01213
Biden,9,telam,0.01213
boca,96,popular,0.0121
Mujer,5,eldestape,0.01202
impuesto,5,eldestape,0.01202
beneficio,5,eldestape,0.01202
Massa,5,eldestape,0.01202
mes,5,eldestape,0.01202
febrero,5,eldestape,0.01202
cobro,5,eldestape,0.01202
marcha,5,eldestape,0.01202
Bullrich,5,eldestape,0.01202
reforma,5,eldestape,0.01202
Barcelona,5,eldestape,0.01202
AFIP,5,eldestape,0.01202
trabajador,5,eldestape,0.01202
hermano,4,lanacion,0.01201
papá,4,lanacion,0.01201
semana,4,lanacion,0.01201
líder,95,popular,0.01198
Cristina Kirchner,16,clarin,0.01196
Formosa,16,clarin,0.01196
muerte,16,clarin,0.01196
minuto,16,clarin,0.01196
clásico,94,popular,0.01185
máquina,94,popular,0.01185
deuda,9,perfil,0.0118
Brasil,9,perfil,0.0118
foto,9,perfil,0.0118
Lula,9,perfil,0.0118
violencia,9,perfil,0.0118
casa,6,lanacion,0.01163
justicia,92,popular,0.0116
Diego Maradona,92,popular,0.0116
China,10,ambito,0.01151
Dólar,10,ambito,0.01151
Ganancias,10,ambito,0.01151
acción,10,ambito,0.01151
Boca,10,ambito,0.01151
coronavirus,10,ambito,0.01151
movilización,91,popular,0.01147
Champions League,90,popular,0.01135
casa,15,clarin,0.01121
cambio,15,clarin,0.01121
incendio,15,clarin,0.01121
Barcelona,11,todonoticias,0.01117
bebé,11,todonoticias,0.01117
partido,11,todonoticias,0.01117
Día,11,todonoticias,0.01117
Chubut,11,todonoticias,0.01117
príncipe,11,todonoticias,0.01117
Ganancias,11,todonoticias,0.01117
premio,11,todonoticias,0.01117
par,8,paginadoce,0.01088
Buenos Aires,8,paginadoce,0.01088
violencia,8,paginadoce,0.01088
vacunación,8,paginadoce,0.01088
pronóstico,8,paginadoce,0.01088
denuncia,8,telam,0.01078
dosis,8,telam,0.01078
EEUU,8,telam,0.01078
femicidio,8,telam,0.01078
policía,8,telam,0.01078
Francisco,8,perfil,0.01048
elección,8,perfil,0.01048
Mujer,8,perfil,0.01048
Gallardo,8,perfil,0.01048
Ganancias,8,perfil,0.01048
semana,8,perfil,0.01048
Día,8,perfil,0.01048
muerte,8,perfil,0.01048
mercado,9,ambito,0.01036
inflación,9,ambito,0.01036
Lula,9,ambito,0.01036
bono,9,ambito,0.01036
regreso,9,ambito,0.01036
Maradona,9,ambito,0.01036
Brasil,9,ambito,0.01036
FMI,9,ambito,0.01036
vacunación,9,ambito,0.01036
Wall Street,9,ambito,0.01036
febrero,9,ambito,0.01036
viernes,82,popular,0.01034
Diego Maradona,10,todonoticias,0.01015
provincia,10,todonoticias,0.01015
MasterChef Celebrity,10,todonoticias,0.01015
Beatriz Sarlo,10,todonoticias,0.01015
vivo,10,todonoticias,0.01015
Boca,80,popular,0.01008
Lautaro Giannetti,80,popular,0.01008
igualdad,80,popular,0.01008
gimnasia,80,popular,0.01008
pisada,80,popular,0.01008
Gálvez,80,popular,0.01008
Pizzi,80,popular,0.01008
plantel,80,popular,0.01008
Superclásico,80,popular,0.01008
Paraná,80,popular,0.01008
urcera,80,popular,0.01008
animador,80,popular,0.01008
Bosque,78,popular,0.00983
Defensa,78,popular,0.00983
Joan Laporta,78,popular,0.00983
Estudiantes,78,popular,0.00983
FC Barcelona,78,popular,0.00983
vacunación,13,clarin,0.00972
soja,13,clarin,0.00972
Ciudad,13,clarin,0.00972
video,77,popular,0.00971
rodillazo,77,popular,0.00971
Ingresá,77,popular,0.00971
cinturón,77,popular,0.00971
UFC,77,popular,0.00971
vivo,77,popular,0.00971
interpelación,77,popular,0.00971
resistencia,5,lanacion,0.00969
Bolsonaro,4,eldestape,0.00962
Biden,4,eldestape,0.00962
ANSES,4,eldestape,0.00962
Cambio,4,eldestape,0.00962
Buenos Aires,4,eldestape,0.00962
inflación,4,eldestape,0.00962
Anses,4,eldestape,0.00962
mayoría,4,eldestape,0.00962
dosis,4,eldestape,0.00962
Messi,4,eldestape,0.00962
jubilación,4,eldestape,0.00962
Netflix,4,eldestape,0.00962
economía,4,eldestape,0.00962
plan,4,eldestape,0.00962
macrismo,4,eldestape,0.00962
ataque,4,eldestape,0.00962
imagen,4,eldestape,0.00962
hombre,4,eldestape,0.00962
punto,76,popular,0.00958
Facundo Manes,76,popular,0.00958
normalidad,76,popular,0.00958
tricampeonato,76,popular,0.00958
clima,7,paginadoce,0.00952
papa,7,paginadoce,0.00952
efeméride,7,paginadoce,0.00952
reforma,7,telam,0.00943
incendio,7,telam,0.00943
abogado,7,telam,0.00943
exportación,7,telam,0.00943
Brasil,7,telam,0.00943
Kicillof,7,telam,0.00943
juez,7,telam,0.00943
Ganancias,7,telam,0.00943
efeméride,7,telam,0.00943
puntaje,74,popular,0.00933
pandemia,8,ambito,0.00921
zona,8,ambito,0.00921
diputado,8,ambito,0.00921
impuesto,8,ambito,0.00921
juicio,8,ambito,0.00921
cara,8,ambito,0.00921
Barcelona,8,ambito,0.00921
river,73,popular,0.0092
hombre,7,perfil,0.00917
TV,7,perfil,0.00917
cumpleaños,7,perfil,0.00917
Harry,7,perfil,0.00917
Maradona,7,perfil,0.00917
padre,7,perfil,0.00917
Macri,7,perfil,0.00917
gobierno,7,perfil,0.00917
historia,7,perfil,0.00917
Marcela Losardo,7,perfil,0.00917
febrero,7,perfil,0.00917
historia,9,todonoticias,0.00914
entrevista,9,todonoticias,0.00914
cambio,9,todonoticias,0.00914
accidente,9,todonoticias,0.00914
Cristina Kirchner,9,todonoticias,0.00914
papá,9,todonoticias,0.00914
pata,72,popular,0.00908
Estambul,72,popular,0.00908
veterinario,72,popular,0.00908
perro,72,popular,0.00908
frente,72,popular,0.00908
cambio,72,popular,0.00908
Argentina Open,72,popular,0.00908
auto,12,clarin,0.00897
Copa,12,clarin,0.00897
hijo,12,clarin,0.00897
Mujer,12,clarin,0.00897
Brasil,12,clarin,0.00897
semana,12,clarin,0.00897
Beatriz Sarlo,12,clarin,0.00897
Meghan Markle,12,clarin,0.00897
precio,12,clarin,0.00897
clave,71,popular,0.00895
ATP,70,popular,0.00882
Federico Coria,70,popular,0.00882
certamen,70,popular,0.00882
detalle,70,popular,0.00882
octavo,70,popular,0.00882
Justicia,70,popular,0.00882
Juan Cerúndulo,70,popular,0.00882
árbitro,69,popular,0.0087
abogado,69,popular,0.0087
jornada,68,popular,0.00857
coronavirus,68,popular,0.00857
excursión,68,popular,0.00857
racha,68,popular,0.00857
Árbitros,68,popular,0.00857
horario,68,popular,0.00857
independiente,68,popular,0.00857
futbolista,68,popular,0.00857
compatriota,68,popular,0.00857
Caso Pavón,68,popular,0.00857
comunicado,68,popular,0.00857
Mar,66,popular,0.00832
presidente,11,clarin,0.00822
violencia,11,clarin,0.00822
hombre,11,clarin,0.00822
papa,11,clarin,0.00822
clave,11,clarin,0.00822
Chubut,11,clarin,0.00822
lanús,65,popular,0.00819
obra,65,popular,0.00819
deseo,65,popular,0.00819
entrenador,65,popular,0.00819
Curtidor,65,popular,0.00819
Parque,65,popular,0.00819
vacuna,65,popular,0.00819
Racing,6,paginadoce,0.00816
Italia,6,paginadoce,0.00816
presidente,6,paginadoce,0.00816
Platense,6,paginadoce,0.00816
voz,6,paginadoce,0.00816
copa,6,paginadoce,0.00816
foto,8,todonoticias,0.00812
medio,8,todonoticias,0.00812
hombre,8,todonoticias,0.00812
familia,8,todonoticias,0.00812
marcha,8,todonoticias,0.00812
Marcela Losardo,8,todonoticias,0.00812
Mauricio Macri,8,todonoticias,0.00812
género,8,todonoticias,0.00812
papa,8,todonoticias,0.00812
video,8,todonoticias,0.00812
red,6,telam,0.00809
acusación,6,telam,0.00809
niño,6,telam,0.00809
condena,6,telam,0.00809
Bolsonaro,6,telam,0.00809
música,6,telam,0.00809
padre,6,telam,0.00809
Bolivia,6,telam,0.00809
medio,6,telam,0.00809
jubilados,6,telam,0.00809
récord,6,telam,0.00809
cine,6,telam,0.00809
obra,6,telam,0.00809
UE,6,telam,0.00809
visita,6,telam,0.00809
Fernández,6,telam,0.00809
enero,6,telam,0.00809
inactividad,64,popular,0.00807
Porto,64,popular,0.00807
Gallardo,64,popular,0.00807
Sudamérica,64,popular,0.00807
PJ,7,ambito,0.00806
viaje,7,ambito,0.00806
venta,7,ambito,0.00806
oportunidad,7,ambito,0.00806
muerte,7,ambito,0.00806
